epoch,accuracy,loss,val_accuracy,val_loss
0,0.3338293731212616,3.3858859539031982,0.329365074634552,1.468445062637329
1,0.3492063581943512,2.731046676635742,0.289682537317276,1.2942838668823242
2,0.3477182686328888,2.3595638275146484,0.3095238208770752,1.2283391952514648
3,0.3740079402923584,2.0916504859924316,0.3888888955116272,1.1760362386703491
4,0.3740079402923584,1.891661524772644,0.420634925365448,1.1508890390396118
5,0.3789682686328888,1.8021639585494995,0.44841268658638,1.133275032043457
6,0.3625991940498352,1.759276270866394,0.4523809552192688,1.1156671047210693
7,0.369047611951828,1.672825813293457,0.4642857015132904,1.1062473058700562
8,0.3730158805847168,1.5713239908218384,0.4761904776096344,1.0933316946029663
9,0.4047619104385376,1.4853379726409912,0.4563491940498352,1.0827656984329224
10,0.3898809552192688,1.4063451290130615,0.4801587164402008,1.081034541130066
11,0.4027777910232544,1.367488980293274,0.4761904776096344,1.0722975730895996
12,0.3923611044883728,1.3758838176727295,0.4682539701461792,1.0675745010375977
13,0.4191468358039856,1.2743146419525146,0.5,1.0597048997879028
14,0.4047619104385376,1.2714773416519165,0.5079365372657776,1.0569963455200195
15,0.4072420597076416,1.2663763761520386,0.511904776096344,1.0533347129821777
16,0.4325396716594696,1.217429280281067,0.5198412537574768,1.0502349138259888
17,0.4156745970249176,1.2342857122421265,0.523809552192688,1.0474544763565063
18,0.4409722089767456,1.1704221963882446,0.5396825671195984,1.043022871017456
19,0.4429563581943512,1.1771892309188843,0.5317460298538208,1.0425587892532349
20,0.4320436418056488,1.166401743888855,0.5198412537574768,1.0372587442398071
21,0.445932537317276,1.1538920402526855,0.5277777910232544,1.0374131202697754
22,0.4533730149269104,1.12786066532135,0.5277777910232544,1.033061146736145
23,0.4394841194152832,1.1512038707733154,0.5515872836112976,1.0304425954818726
24,0.4776785671710968,1.1005966663360596,0.5753968358039856,1.0250662565231323
25,0.4672619104385376,1.1014937162399292,0.5515872836112976,1.024111270904541
26,0.4563491940498352,1.0943589210510254,0.5555555820465088,1.0210649967193604
27,0.4727182686328888,1.0873268842697144,0.567460298538208,1.0152820348739624
28,0.5034722089767456,1.0616512298583984,0.5753968358039856,1.0093823671340942
29,0.5044642686843872,1.055559515953064,0.5952380895614624,1.0062482357025146
30,0.4905754029750824,1.068929672241211,0.5952380895614624,0.9985387921333313
31,0.5054563283920288,1.037635326385498,0.6071428656578064,0.9940640330314636
32,0.5004960298538208,1.0472854375839233,0.5992063283920288,0.9888229370117188
33,0.4871031641960144,1.0595035552978516,0.579365074634552,0.9876043200492859
34,0.5213293433189392,1.0127522945404053,0.5714285969734192,0.983853280544281
35,0.5213293433189392,1.0108660459518433,0.591269850730896,0.9792742133140564
36,0.5183531641960144,1.027705192565918,0.5833333134651184,0.9752275943756104
37,0.5178571343421936,1.0364165306091309,0.5753968358039856,0.9742624759674072
38,0.5213293433189392,1.0196409225463867,0.5833333134651184,0.9687733054161072
39,0.5411706566810608,1.0025900602340698,0.5992063283920288,0.9641689658164978
40,0.550595223903656,0.9822084307670593,0.5952380895614624,0.9607473611831665
41,0.536210298538208,0.9821677803993225,0.5873016119003296,0.9519883394241333
42,0.5282738208770752,1.0033180713653564,0.5992063283920288,0.9497298002243042
43,0.5555555820465088,0.9671540856361389,0.6111111044883728,0.9394676685333252
44,0.5580357313156128,0.9687365293502808,0.6230158805847168,0.9362005591392517
45,0.5724206566810608,0.9556066393852234,0.6349206566810608,0.933501124382019
0,0.3616071343421936,1.5726871490478516,0.380952388048172,1.1411477327346802
1,0.3933531641960144,1.1198781728744507,0.4920634925365448,1.0867013931274414
2,0.3998015820980072,1.1063786745071411,0.591269850730896,1.0159209966659546
3,0.4250991940498352,1.0525715351104736,0.5833333134651184,0.948651134967804
4,0.4593254029750824,1.0248939990997314,0.5833333134651184,0.9288062453269958
5,0.5153769850730896,0.9743630886077881,0.6666666865348816,0.9118737578392029
6,0.5798611044883728,0.9219956994056702,0.5952380895614624,1.032354712486267
7,0.596230149269104,0.911357581615448,0.6150793433189392,0.893199622631073
8,0.6349206566810608,0.8284479379653931,0.7539682388305664,0.6763843894004822
9,0.6879960298538208,0.7766579389572144,0.738095223903656,0.7575684785842896
10,0.713789701461792,0.7381560206413269,0.8095238208770752,0.6065155267715454
11,0.7435516119003296,0.6578595042228699,0.7857142686843872,0.5442448854446411
12,0.7599206566810608,0.6331955790519714,0.5992063283920288,1.2386500835418701
13,0.788690447807312,0.6065237522125244,0.658730149269104,1.031060814857483
14,0.8204365372657776,0.4891415536403656,0.7976190447807312,0.5540084838867188
15,0.8224206566810608,0.49166354537010193,0.8095238208770752,0.5779029130935669
16,0.8234127163887024,0.4768240451812744,0.6190476417541504,1.6460658311843872
0,0.3745039701461792,2.2690951824188232,0.3571428656578064,1.176733374595642
1,0.4216269850730896,1.3877803087234497,0.4126984179019928,1.1398025751113892
2,0.439980149269104,1.1997065544128418,0.523809552192688,1.0940303802490234
3,0.477182537317276,1.1052204370498657,0.5277777910232544,1.0452165603637695
4,0.5059523582458496,1.0429012775421143,0.5476190447807312,1.0046278238296509
5,0.548115074634552,0.9824950098991394,0.6230158805847168,0.9666510820388794
6,0.557539701461792,0.9500603079795837,0.64682537317276,0.9284757375717163
7,0.5605158805847168,0.9494791030883789,0.6626983880996704,0.9065807461738586
8,0.5877976417541504,0.8948783874511719,0.6150793433189392,0.877148449420929
9,0.6021825671195984,0.8730866312980652,0.7023809552192688,0.8611744046211243
10,0.6349206566810608,0.8411692380905151,0.670634925365448,0.834566056728363
11,0.6542658805847168,0.8112305998802185,0.6944444179534912,0.7988293766975403
12,0.663690447807312,0.7822104096412659,0.7301587462425232,0.7762483358383179
13,0.6795634627342224,0.7597528100013733,0.7142857313156128,0.7762430906295776
14,0.7038690447807312,0.7278820872306824,0.7142857313156128,0.7576717734336853
15,0.7103174328804016,0.7182365655899048,0.773809552192688,0.7106911540031433
16,0.7326388955116272,0.6726459264755249,0.7896825671195984,0.7001610398292542
17,0.7445436716079712,0.6444534659385681,0.7857142686843872,0.6695924997329712
18,0.7584325671195984,0.6377668976783752,0.7896825671195984,0.6693807244300842
19,0.7564483880996704,0.6021983027458191,0.8015872836112976,0.6696112155914307
20,0.7698412537574768,0.599038302898407,0.8095238208770752,0.6504995226860046
21,0.7822420597076416,0.5685938596725464,0.8214285969734192,0.5902517437934875
22,0.7872023582458496,0.5666391253471375,0.8134920597076416,0.6054984331130981
23,0.7936508059501648,0.5571991205215454,0.8333333134651184,0.5666410326957703
24,0.7966269850730896,0.5474005937576294,0.8214285969734192,0.5514751672744751
25,0.8134920597076416,0.5039920806884766,0.841269850730896,0.5411607623100281
26,0.8189483880996704,0.4710206091403961,0.8452380895614624,0.5291804671287537
27,0.836309552192688,0.463513046503067,0.8373016119003296,0.5390108227729797
28,0.8422619104385376,0.46781495213508606,0.85317462682724,0.5292924642562866
29,0.855654776096344,0.4221912920475006,0.8650793433189392,0.4880443811416626
30,0.8442460298538208,0.43198922276496887,0.85317462682724,0.49093717336654663
31,0.8660714030265808,0.40546244382858276,0.8492063283920288,0.5061467885971069
32,0.8645833134651184,0.3998333811759949,0.841269850730896,0.49136096239089966
33,0.8720238208770752,0.37391963601112366,0.841269850730896,0.4885147213935852
34,0.8645833134651184,0.39877286553382874,0.8333333134651184,0.5283620953559875
