epoch,accuracy,loss,val_accuracy,val_loss
0,0.3566468358039856,2.004674196243286,0.3611111044883728,1.162917137145996
1,0.4077380895614624,1.2748348712921143,0.4722222089767456,1.1063576936721802
2,0.4246031641960144,1.1584317684173584,0.567460298538208,1.0702677965164185
3,0.4499008059501648,1.098859190940857,0.5753968358039856,1.0488524436950684
4,0.4861111044883728,1.0598232746124268,0.567460298538208,1.019901156425476
5,0.5257936716079712,1.0168166160583496,0.5873016119003296,0.9944432377815247
6,0.5228174328804016,1.0163161754608154,0.6269841194152832,0.96766197681427
7,0.5585317611694336,0.9540463089942932,0.6150793433189392,0.9441917538642883
8,0.5897817611694336,0.9356606006622314,0.6269841194152832,0.9181969165802002
9,0.5873016119003296,0.9042285084724426,0.6785714030265808,0.8816552758216858
10,0.6215277910232544,0.8664337992668152,0.670634925365448,0.8574267029762268
11,0.648809552192688,0.826662003993988,0.6904761791229248,0.8241891264915466
12,0.6676587462425232,0.7835988402366638,0.7460317611694336,0.7906693816184998
13,0.6750991940498352,0.785936713218689,0.7222222089767456,0.7937701344490051
14,0.6830357313156128,0.7670063972473145,0.726190447807312,0.7615913152694702
15,0.711309552192688,0.7074078917503357,0.773809552192688,0.717975914478302
16,0.7202380895614624,0.69876629114151,0.7777777910232544,0.6951049566268921
17,0.7490079402923584,0.6532965898513794,0.7936508059501648,0.6683920621871948
18,0.7485119104385376,0.6478024125099182,0.773809552192688,0.6728212833404541
19,0.7802579402923584,0.5951694250106812,0.7857142686843872,0.6469841003417969
20,0.761904776096344,0.6177695989608765,0.8015872836112976,0.6131333112716675
21,0.7936508059501648,0.5693521499633789,0.817460298538208,0.5864430665969849
22,0.8035714030265808,0.5376352071762085,0.7976190447807312,0.5968084335327148
23,0.7842261791229248,0.5532432794570923,0.8253968358039856,0.5664964914321899
24,0.8085317611694336,0.5179761648178101,0.829365074634552,0.5685780644416809
25,0.8209325671195984,0.4971066117286682,0.8253968358039856,0.5428054332733154
26,0.8452380895614624,0.4598591923713684,0.8055555820465088,0.5836859941482544
27,0.8368055820465088,0.4513895511627197,0.8095238208770752,0.558554470539093
28,0.8536706566810608,0.4327409565448761,0.829365074634552,0.528845489025116
29,0.8521825671195984,0.437861829996109,0.8214285969734192,0.5375392436981201
30,0.8501983880996704,0.41842007637023926,0.8373016119003296,0.5171446800231934
31,0.8640872836112976,0.4018670320510864,0.8452380895614624,0.4920658767223358
32,0.8695436716079712,0.39906832575798035,0.85317462682724,0.4998348355293274
33,0.8854166865348816,0.3636254072189331,0.8492063283920288,0.5002794861793518
34,0.8789682388305664,0.36401838064193726,0.8333333134651184,0.4716254770755768
35,0.8854166865348816,0.3559896945953369,0.8134920597076416,0.5170348286628723
36,0.8829365372657776,0.3533446192741394,0.841269850730896,0.489906370639801
37,0.9082341194152832,0.31431692838668823,0.8492063283920288,0.4415426552295685
38,0.8938491940498352,0.3440222442150116,0.8492063283920288,0.42836320400238037
39,0.9102182388305664,0.29585179686546326,0.8373016119003296,0.45411622524261475
40,0.9067460298538208,0.30482274293899536,0.8253968358039856,0.46392112970352173
41,0.9107142686843872,0.29050615429878235,0.8571428656578064,0.42957115173339844
42,0.9221230149269104,0.27685827016830444,0.8611111044883728,0.41783371567726135
43,0.9176587462425232,0.2813147306442261,0.8492063283920288,0.41786348819732666
44,0.9226190447807312,0.2761252820491791,0.85317462682724,0.4430682957172394
45,0.9186508059501648,0.2721208333969116,0.85317462682724,0.4507809281349182
46,0.923115074634552,0.2580987811088562,0.8611111044883728,0.41791674494743347
47,0.92807537317276,0.2600983679294586,0.8650793433189392,0.4076140522956848
48,0.925595223903656,0.24387586116790771,0.8611111044883728,0.42890578508377075
49,0.9295634627342224,0.24368083477020264,0.8690476417541504,0.39575621485710144
