epoch,accuracy,loss,val_accuracy,val_loss
0,0.3781120479106903,145.09083557128906,0.336448609828949,143.6313934326172
1,0.4512448012828827,142.6775360107422,0.37383177876472473,141.67123413085938
2,0.4771784245967865,140.49391174316406,0.4065420627593994,139.35655212402344
0,0.37966805696487427,16.102922439575195,0.29906541109085083,15.515795707702637
1,0.46161824464797974,15.490415573120117,0.25233644247055054,15.545083999633789
2,0.5041493773460388,15.34300422668457,0.4065420627593994,15.450909614562988
3,0.5487551689147949,15.277939796447754,0.5327102541923523,15.291009902954102
4,0.5907676219940186,15.199247360229492,0.6495327353477478,15.154315948486328
0,0.37759336829185486,4.612604141235352,0.38785046339035034,4.061454772949219
1,0.4413900375366211,4.068719863891602,0.3644859790802002,4.087971210479736
2,0.47665974497795105,3.9797325134277344,0.3925233781337738,4.080865383148193
0,0.37655600905418396,1.767017126083374,0.36915886402130127,1.1334261894226074
1,0.43101659417152405,1.1494780778884888,0.34112149477005005,1.1357433795928955
2,0.47977179288864136,1.0443488359451294,0.4672897160053253,1.0725469589233398
3,0.5186722278594971,0.9697825908660889,0.5373831987380981,0.9890375137329102
4,0.5643153786659241,0.9157758951187134,0.6495327353477478,0.8799541592597961
5,0.5907676219940186,0.8962882161140442,0.7757009267807007,0.7973732352256775
6,0.6203319430351257,0.836310625076294,0.7710280418395996,0.7415980696678162
7,0.6405601501464844,0.7900269627571106,0.8084112405776978,0.645778477191925
8,0.6716805100440979,0.7389281392097473,0.8177570104598999,0.6263146996498108
9,0.682572603225708,0.7060585021972656,0.8130841255187988,0.6035029292106628
10,0.7313277721405029,0.6531452536582947,0.855140209197998,0.5344387888908386
11,0.728215754032135,0.6396093368530273,0.8504672646522522,0.5096939206123352
12,0.7536306977272034,0.5954028964042664,0.8878504633903503,0.4662219285964966
13,0.7889004349708557,0.5379568338394165,0.8738317489624023,0.43500739336013794
14,0.7930498123168945,0.5099453926086426,0.8831775784492493,0.4252112805843353
15,0.8117219805717468,0.4846366345882416,0.8785046935081482,0.379420667886734
16,0.8283194899559021,0.4582854211330414,0.8925233483314514,0.3335610628128052
17,0.841286301612854,0.4305981397628784,0.9252336621284485,0.3085322976112366
18,0.8386929631233215,0.41404834389686584,0.9205607771873474,0.29630911350250244
19,0.8713693022727966,0.36434927582740784,0.9158878326416016,0.2579602301120758
20,0.8708506226539612,0.3534732162952423,0.9158878326416016,0.2593165934085846
21,0.8936722278594971,0.3048193156719208,0.9345794320106506,0.23609960079193115
22,0.8770747184753418,0.3290966749191284,0.9112149477005005,0.2238369733095169
23,0.8952282071113586,0.29880720376968384,0.9205607771873474,0.2385064661502838
24,0.9076763391494751,0.2816212773323059,0.9299065470695496,0.205400750041008
25,0.9045643210411072,0.28818222880363464,0.9345794320106506,0.19393940269947052
26,0.9076763391494751,0.26992014050483704,0.9299065470695496,0.20980538427829742
27,0.9154564142227173,0.25193753838539124,0.9299065470695496,0.18514858186244965
28,0.9123443961143494,0.23206211626529694,0.9439252614974976,0.18877153098583221
29,0.9294605851173401,0.20797543227672577,0.8925233483314514,0.31781259179115295
0,0.3827800750732422,1.9457337856292725,0.3177570104598999,1.2188725471496582
1,0.46265560388565063,1.2052875757217407,0.32710281014442444,1.2244714498519897
2,0.5134854912757874,1.0405806303024292,0.4252336323261261,1.1448917388916016
3,0.5471991896629333,0.983085572719574,0.4953271150588989,1.0022549629211426
4,0.5897302627563477,0.9399358630180359,0.6214953064918518,0.8763879537582397
5,0.6229252815246582,0.8657623529434204,0.7102803587913513,0.7661734819412231
6,0.6462655663490295,0.8261713981628418,0.7663551568984985,0.711868941783905
7,0.6680498123168945,0.7848450541496277,0.7383177280426025,0.7139819264411926
8,0.7053942084312439,0.7492246627807617,0.827102780342102,0.6004058122634888
9,0.738070547580719,0.667352020740509,0.822429895401001,0.5812364220619202
10,0.7479252815246582,0.640661895275116,0.8504672646522522,0.5013241171836853
11,0.7624481320381165,0.6092054843902588,0.8785046935081482,0.4776052236557007
12,0.7795643210411072,0.5734143257141113,0.8925233483314514,0.4157506227493286
13,0.8013485670089722,0.5381530523300171,0.8785046935081482,0.4064553380012512
14,0.8267635107040405,0.4931575655937195,0.9205607771873474,0.3649572432041168
15,0.839211642742157,0.4658072888851166,0.855140209197998,0.42919018864631653
16,0.8449169993400574,0.44938233494758606,0.8831775784492493,0.35333511233329773
17,0.8609958291053772,0.418440043926239,0.9252336621284485,0.30483874678611755
18,0.865145206451416,0.4136568307876587,0.9485981464385986,0.2788713872432709
19,0.8661825656890869,0.39810851216316223,0.9345794320106506,0.2709539532661438
20,0.8858920931816101,0.3540908992290497,0.9299065470695496,0.2525109052658081
21,0.8910788297653198,0.3469045162200928,0.9299065470695496,0.24642078578472137
22,0.9050830006599426,0.3146434426307678,0.9158878326416016,0.2571266293525696
23,0.9237551689147949,0.2873048782348633,0.9252336621284485,0.270009309053421
24,0.9149377346038818,0.29535531997680664,0.9485981464385986,0.20844878256320953
25,0.9232364892959595,0.278201699256897,0.9579439163208008,0.20524579286575317
26,0.9118257164955139,0.2757435739040375,0.9626168012619019,0.17746545374393463
27,0.9190871119499207,0.2758619487285614,0.9532710313796997,0.19107353687286377
28,0.9242738485336304,0.2490871548652649,0.9485981464385986,0.2271472066640854
29,0.9346473217010498,0.23643195629119873,0.9158878326416016,0.25095847249031067
30,0.9341286420822144,0.23766544461250305,0.9532710313796997,0.19819220900535583
31,0.9486514329910278,0.2070453017950058,0.9065420627593994,0.30855807662010193
0,0.3542531132698059,2.450756311416626,0.336448609828949,1.169179916381836
1,0.3947095572948456,1.4837263822555542,0.3644859790802002,1.167887568473816
2,0.4216805100440979,1.2677415609359741,0.46261683106422424,1.1081018447875977
3,0.4476141035556793,1.1652642488479614,0.5514018535614014,1.0500067472457886
4,0.4901452362537384,1.0757981538772583,0.5934579372406006,1.0055959224700928
5,0.5212655663490295,1.0459697246551514,0.6308411359786987,0.9621724486351013
6,0.5285269618034363,0.9989818930625916,0.6682242751121521,0.91370689868927
7,0.5612033009529114,0.962435245513916,0.6822429895401001,0.8924583792686462
8,0.579356849193573,0.936840832233429,0.7102803587913513,0.8611087799072266
9,0.5964730381965637,0.9057641625404358,0.7336448431015015,0.8192230463027954
10,0.6109958291053772,0.8846001029014587,0.7757009267807007,0.805213212966919
11,0.6192945837974548,0.8458747863769531,0.7616822719573975,0.7611386775970459
12,0.6571576595306396,0.7863903045654297,0.7850467562675476,0.7268069386482239
13,0.6613070368766785,0.8041322827339172,0.7943925261497498,0.7040975689888
14,0.670643150806427,0.7706559300422668,0.822429895401001,0.6605223417282104
15,0.6960580945014954,0.7447816133499146,0.836448609828949,0.659337043762207
16,0.7038381695747375,0.7003060579299927,0.836448609828949,0.6282171607017517
17,0.7085062265396118,0.7006205320358276,0.827102780342102,0.6163754463195801
18,0.728215754032135,0.6745855212211609,0.836448609828949,0.5960801243782043
19,0.738070547580719,0.6527472138404846,0.8504672646522522,0.555675208568573
20,0.7489626407623291,0.6433408260345459,0.8457943797111511,0.5642448663711548
21,0.7489626407623291,0.6255866289138794,0.8691588640213013,0.5086698532104492
22,0.7603734731674194,0.6130052804946899,0.84112149477005,0.5010750889778137
23,0.7629668116569519,0.6090338230133057,0.8457943797111511,0.5165229439735413
24,0.7982364892959595,0.5369457602500916,0.8691588640213013,0.45074957609176636
25,0.7920124530792236,0.5536179542541504,0.9065420627593994,0.44121110439300537
26,0.7987551689147949,0.5267053246498108,0.8971962332725525,0.41167065501213074
27,0.8143153786659241,0.5069721341133118,0.8971962332725525,0.39009782671928406
28,0.8179460763931274,0.49177539348602295,0.8831775784492493,0.39683571457862854
29,0.8288381695747375,0.48047953844070435,0.9018691778182983,0.3742707371711731
30,0.8345435857772827,0.4659830927848816,0.9018691778182983,0.3801835775375366
31,0.8402489423751831,0.44947516918182373,0.8971962332725525,0.35822635889053345
32,0.8501037359237671,0.43357211351394653,0.9018691778182983,0.34160882234573364
33,0.8459543585777283,0.4401424825191498,0.9018691778182983,0.3248567581176758
34,0.8366182446479797,0.4461787939071655,0.9065420627593994,0.32212045788764954
35,0.8542531132698059,0.4192523658275604,0.9065420627593994,0.3166092038154602
36,0.8698132634162903,0.3825820982456207,0.9065420627593994,0.30866116285324097
37,0.8801867365837097,0.36541688442230225,0.8925233483314514,0.31869757175445557
38,0.8739626407623291,0.3804813325405121,0.9018691778182983,0.2867288291454315
39,0.8796680569648743,0.3742360770702362,0.9158878326416016,0.2857520282268524
40,0.8905601501464844,0.3600350320339203,0.9205607771873474,0.2777065932750702
41,0.8905601501464844,0.34965190291404724,0.9345794320106506,0.2723711133003235
42,0.8812240958213806,0.35196664929389954,0.9205607771873474,0.26234138011932373
